date,ticker,PE,ROA,sector
2021-12-31,AMZN,17.882207562892717,0.18693088631951388,Consumer Discretionary
2022-03-31,AMZN,17.298854323684495,0.09791215593333197,Consumer Discretionary
2022-06-30,AMZN,15.32682391104187,0.1867353966068867,Consumer Discretionary
2022-09-30,AMZN,18.45436752658087,0.0649869965742131,Consumer Discretionary
2022-12-31,AMZN,29.11192090011779,0.17665411934956932,Consumer Discretionary
2023-03-31,AMZN,10.813792415749798,0.09396414258574697,Consumer Discretionary
2023-06-30,AMZN,29.66886077949749,0.09535351907502773,Consumer Discretionary
2023-09-30,AMZN,18.979827058626242,0.11870239106847244,Consumer Discretionary
2023-12-31,AMZN,27.984625044172372,0.12106713947719194,Consumer Discretionary
2024-03-31,AMZN,26.880191538939727,0.13568485687260273,Consumer Discretionary
2024-06-30,AMZN,17.335376679599598,0.15976480948439076,Consumer Discretionary
2024-09-30,AMZN,22.91446046789887,0.14285606757960823,Consumer Discretionary
2024-12-31,AMZN,11.842999797169213,0.0702684003648407,Consumer Discretionary
2025-03-31,AMZN,24.56727566808577,0.14622902084486394,Consumer Discretionary
2025-06-30,AMZN,14.153648661056216,0.12932677987339752,Consumer Discretionary
2020-03-31,NVDA,22.39419325215037,0.069991026188182,Technology
2020-06-30,NVDA,14.103757108959984,0.09804409793760083,Technology
2020-09-30,NVDA,17.116894273520565,0.09869587194253229,Technology
2020-12-31,NVDA,15.06311696652462,0.09467034883631993,Technology
2021-03-31,NVDA,20.186132882858665,0.062346873861446724,Technology
2021-06-30,NVDA,29.634868194291265,0.14494211287896014,Technology
2021-09-30,NVDA,20.79116132978826,0.13655508671223993,Technology
2021-12-31,NVDA,12.174135405939206,0.13827746747545983,Technology
2022-03-31,NVDA,29.938704333204736,0.10303172225638482,Technology
2022-06-30,NVDA,27.391359042002247,0.07571856887494077,Technology
2022-09-30,NVDA,25.119825229202895,0.1743397115670001,Technology
2022-12-31,NVDA,19.945433432427897,0.09944184792176702,Technology
2023-03-31,NVDA,10.570360377818012,0.060332858593377,Technology
2023-06-30,NVDA,21.460312299586874,0.17326320234083514,Technology
2023-09-30,NVDA,14.642231358686713,0.10772386975190983,Technology
2023-12-31,NVDA,26.888118432544815,0.12244600811430997,Technology
2024-03-31,NVDA,19.488440044122797,0.12362386471547974,Technology
2024-06-30,NVDA,17.827221020386794,0.15796831139424722,Technology
2024-09-30,NVDA,27.445458001967996,0.05729785375531872,Technology
2024-12-31,NVDA,25.080488132958635,0.19751112950895727,Technology
2025-03-31,NVDA,17.486682335022888,0.1446486415304599,Technology
2025-06-30,NVDA,12.134356586166327,0.13342478013454448,Technology
2020-03-31,META,10.318816938920815,0.16079522676136615,Technology
2020-06-30,META,25.936860778070294,0.06168942753689606,Technology
2020-09-30,META,14.64212985235396,0.06267488689602943,Technology
2020-12-31,META,11.275460746296488,0.09726633571942553,Technology
2021-03-31,META,22.07930469724418,0.07546112744073279,Technology
2021-06-30,META,26.916513367470994,0.16169218583235495,Technology
2021-09-30,META,12.33592564511163,0.11376239409824883,Technology
2021-12-31,META,22.01740099978462,0.10316041611551156,Technology
2022-03-31,META,21.760614366853893,0.1829858576625159,Technology
2022-06-30,META,26.973507023194486,0.1749966454849682,Technology
2022-09-30,META,21.951889374566345,0.13383540327835197,Technology
2022-12-31,META,19.39056325802644,0.11211813608337186,Technology
2023-03-31,META,16.46781141236989,0.13793263631443067,Technology
2023-06-30,META,21.19310926937831,0.17920931528362466,Technology
2023-09-30,META,29.597042843677727,0.13515650858320324,Technology
2023-12-31,META,21.498148230585283,0.1652942053888275,Technology
2024-03-31,META,20.892789805581963,0.13654885967622427,Technology
2024-06-30,META,22.2965244903416,0.06565037147979771,Technology
2024-09-30,META,27.306058134496514,0.08982271719295486,Technology
2024-12-31,META,19.76093850818547,0.11332174075366773,Technology
2025-03-31,META,17.065180411449216,0.1142845288376958,Technology
2025-06-30,META,19.441499163709032,0.1248607211471193,Technology
2020-03-31,TSLA,24.88926358831666,0.1857080817160766,Consumer Discretionary
2020-06-30,TSLA,28.7593595989986,0.13590753034841113,Consumer Discretionary
2020-09-30,TSLA,21.356061118157097,0.1241178270140313,Consumer Discretionary
2020-12-31,TSLA,17.832057962646928,0.12513084345804737,Consumer Discretionary
2021-03-31,TSLA,23.771438738211884,0.14426637731808795,Consumer Discretionary
2021-06-30,TSLA,24.059779356959645,0.1997460841428902,Consumer Discretionary
2021-09-30,TSLA,20.829767103770322,0.05566235339322151,Consumer Discretionary
2021-12-31,TSLA,22.67170441708194,0.0688953257249668,Consumer Discretionary
2022-03-31,TSLA,19.610548616502186,0.05739342468845687,Consumer Discretionary
2022-06-30,TSLA,21.4448538340807,0.10446874849070895,Consumer Discretionary
2022-09-30,TSLA,15.48457496809152,0.18391823703944227,Consumer Discretionary
2022-12-31,TSLA,10.609855300573578,0.06223201152221434,Consumer Discretionary
2023-03-31,TSLA,25.302058695818722,0.12877762487443414,Consumer Discretionary
2023-06-30,TSLA,21.511665306348018,0.12028355137539698,Consumer Discretionary
2023-09-30,TSLA,29.840768652694,0.088622085174094,Consumer Discretionary
2023-12-31,TSLA,12.595135450654976,0.18529678478951467,Consumer Discretionary
2024-03-31,TSLA,10.487050948077215,0.0876604265540327,Consumer Discretionary
2024-06-30,TSLA,18.686875685025313,0.055589028395543645,Consumer Discretionary
2024-09-30,TSLA,17.652394753296196,0.0517517014683546,Consumer Discretionary
2024-12-31,TSLA,29.75326870850678,0.17382920888865436,Consumer Discretionary
2025-03-31,TSLA,19.30701703744799,0.09801418836730286,Consumer Discretionary
2025-06-30,TSLA,18.002771804948193,0.09811004625746214,Consumer Discretionary
2020-03-31,BRK-B,22.57670267320619,0.19332755118251765,Financials
2020-06-30,BRK-B,12.886877372648481,0.1261044251380658,Financials
2020-09-30,BRK-B,27.290813380270464,0.16915168000366226,Financials
2020-12-31,BRK-B,10.797461850379623,0.1533010445483256,Financials
2021-03-31,BRK-B,23.0692364165741,0.12968480947293803,Financials
2021-06-30,BRK-B,11.4806698458791,0.1316214454424428,Financials
2021-09-30,BRK-B,26.936418273853576,0.1391579076572268,Financials
2021-12-31,BRK-B,26.760998043475478,0.1371192563687311,Financials
2022-03-31,BRK-B,19.66108586322395,0.12164094782842451,Financials
2022-06-30,BRK-B,28.54627391950029,0.055284956898201724,Financials
2022-09-30,BRK-B,13.360421515730003,0.10928967992625643,Financials
2022-12-31,BRK-B,12.466717812521026,0.08207213313926676,Financials
2023-03-31,BRK-B,28.96959754634135,0.1981950669186644,Financials
2023-06-30,BRK-B,15.709108580007163,0.12300560097681139,Financials
2023-09-30,BRK-B,15.547656040304382,0.18134610131272122,Financials
2023-12-31,BRK-B,14.838627232637569,0.18412657851434427,Financials
2024-03-31,BRK-B,15.527303145624598,0.18940914653761348,Financials
2024-06-30,BRK-B,25.60797529848942,0.18282388172659647,Financials
2024-09-30,BRK-B,29.677544714741014,0.16997828443000784,Financials
2024-12-31,BRK-B,19.45791218447814,0.14518716189955527,Financials
2025-03-31,BRK-B,23.961962157943084,0.11216117630342726,Financials
2025-06-30,BRK-B,22.761019516106796,0.05262064718378428,Financials
2020-03-31,UNH,18.013980487840108,0.13747511974484367,Healthcare
2020-06-30,UNH,25.48171113223151,0.1414654311488297,Healthcare
2020-09-30,UNH,11.723452494682178,0.19679393461126443,Healthcare
2020-12-31,UNH,12.768120237132985,0.12002467597286304,Healthcare
2021-03-31,UNH,24.780745082219212,0.19002281036767593,Healthcare
2021-06-30,UNH,11.673912009406278,0.14446225282916555,Healthcare
2021-09-30,UNH,15.312850009664565,0.19448426981438366,Healthcare
2021-12-31,UNH,10.603671490749178,0.1660191586620537,Healthcare
2022-03-31,UNH,14.166996911279137,0.09442437767800907,Healthcare
2022-06-30,UNH,26.732958105821695,0.0843769108788617,Healthcare
2022-09-30,UNH,13.612470961947206,0.10302473016743482,Healthcare
2022-12-31,UNH,29.022572007868575,0.07819275679839238,Healthcare
2023-03-31,UNH,12.898315248030483,0.07311947443547104,Healthcare
2023-06-30,UNH,24.650414431603163,0.11765494429734402,Healthcare
2023-09-30,UNH,23.207601298374847,0.15659127708101922,Healthcare
2023-12-31,UNH,25.30995387683884,0.1615118452751966,Healthcare
2024-03-31,UNH,27.781915796386212,0.12553077455939285,Healthcare
2024-06-30,UNH,14.085455129971185,0.18617356420490755,Healthcare
2024-09-30,UNH,23.832048491309358,0.0985870459441363,Healthcare
2024-12-31,UNH,13.262818742683729,0.11970714937492952,Healthcare
2025-03-31,UNH,14.237922137766667,0.0525728351072583,Healthcare
2025-06-30,UNH,18.241182928160356,0.10645125583784423,Healthcare
2020-03-31,JNJ,15.820384268322009,0.10837307087537255,Healthcare
2020-06-30,JNJ,23.60242324445784,0.1027473221908837,Healthcare
2020-09-30,JNJ,22.541302021612374,0.1496128299059068,Healthcare
2020-12-31,JNJ,23.975899671195528,0.11880485278568276,Healthcare
2021-03-31,JNJ,28.811502670907032,0.19478126512702604,Healthcare
2021-06-30,JNJ,28.79769384750667,0.19799968333629586,Healthcare
2021-09-30,JNJ,28.384664379690182,0.13933245261821686,Healthcare
2021-12-31,JNJ,21.250661853024457,0.07658372754001108,Healthcare
2022-03-31,JNJ,19.24024304603195,0.09167235770101814,Healthcare
2022-06-30,JNJ,22.2212442108383,0.0768539532600944,Healthcare
2022-09-30,JNJ,15.686698561939918,0.1497733794728309,Healthcare
2022-12-31,JNJ,18.564695563939036,0.15226475744736973,Healthcare
2023-03-31,JNJ,15.956664583952524,0.11087050657540067,Healthcare
2023-06-30,JNJ,14.662911696359217,0.13135106870682994,Healthcare
2023-09-30,JNJ,27.990995748187313,0.18844657786460367,Healthcare
2023-12-31,JNJ,12.876506581672032,0.06535635873402351,Healthcare
2024-03-31,JNJ,21.89699786583901,0.1655445271290889,Healthcare
2024-06-30,JNJ,21.227931309903816,0.1283517892462953,Healthcare
2024-09-30,JNJ,13.48848839702596,0.17835059462446007,Healthcare
2024-12-31,JNJ,24.839960330029676,0.10136441498883264,Healthcare
2025-03-31,JNJ,10.720516463258614,0.06618421012046401,Healthcare
2025-06-30,JNJ,20.770731697906253,0.13229036457276777,Healthcare
2020-03-31,JPM,14.630759936393304,0.1863986749379169,Financials
2020-06-30,JPM,15.547020892019122,0.11651198563244598,Financials
2020-09-30,JPM,25.408598953736224,0.10144666041594999,Financials
2020-12-31,JPM,16.496108946598525,0.06819777647518929,Financials
2021-03-31,JPM,27.0573694344133,0.10285133173998674,Financials
2021-06-30,JPM,17.112637489221854,0.1473639403376158,Financials
2021-09-30,JPM,26.89659450767502,0.1029515866100656,Financials
2021-12-31,JPM,28.223335290418557,0.1966351688889555,Financials
2022-03-31,JPM,13.145584225546852,0.1412678159071723,Financials
2022-06-30,JPM,21.931238890543913,0.19451896836140325,Financials
2022-09-30,JPM,14.772038480107813,0.1090722164888766,Financials
2022-12-31,JPM,18.507077274135998,0.06130777030346287,Financials
2023-03-31,JPM,26.9725212487391,0.1669662127190314,Financials
2023-06-30,JPM,20.861240573496598,0.1218720948938305,Financials
2023-09-30,JPM,13.302431580186386,0.08882659374983871,Financials
2023-12-31,JPM,27.877072890397635,0.16304525316099167,Financials
2024-03-31,JPM,28.89050584670437,0.16451921883659987,Financials
2024-06-30,JPM,11.484403442920659,0.13638748257961317,Financials
2024-09-30,JPM,12.480946330919142,0.16616364587591853,Financials
2024-12-31,JPM,23.456761361873113,0.056952931695603684,Financials
2025-03-31,JPM,10.596815375497409,0.09160046808091908,Financials
2025-06-30,JPM,28.091046164040755,0.056338325414486946,Financials
2020-03-31,V,26.754157691653376,0.09319844462573035,Financials
2020-06-30,V,22.426616527175902,0.12542790179792634,Financials
2020-09-30,V,29.684424407985894,0.14340740624849296,Financials
2020-12-31,V,12.558983179879279,0.07136842210937767,Financials
2021-03-31,V,27.76626793428138,0.08980185919946304,Financials
2021-06-30,V,14.77221717920707,0.15335202206508747,Financials
2021-09-30,V,23.518962158748636,0.17920237870857203,Financials
2021-12-31,V,21.66636082330306,0.11341525758131837,Financials
2022-03-31,V,11.420659830146496,0.19553689290530935,Financials
2022-06-30,V,10.505238634060692,0.09870513013475943,Financials
2022-09-30,V,23.186402417814328,0.14582806681394833,Financials
2022-12-31,V,11.66649073102025,0.16725295773041154,Financials
2023-03-31,V,18.732231357074426,0.06615375764280146,Financials
2023-06-30,V,19.32443763739657,0.09113430966711474,Financials
2023-09-30,V,25.44670027998683,0.1802848541179124,Financials
2023-12-31,V,23.373749919607285,0.1784075132515861,Financials
2024-03-31,V,29.387162736711364,0.08776209779728167,Financials
2024-06-30,V,26.48057796504601,0.11364057417625434,Financials
2024-09-30,V,27.086702473053588,0.10783865080799472,Financials
2024-12-31,V,16.200302541600294,0.08668498044104164,Financials
2025-03-31,V,28.37261790217204,0.06874574236957487,Financials
2025-06-30,V,27.520739373897527,0.08406517679630071,Financials
2020-03-31,PG,29.494282691413417,0.12290799503968153,Consumer Staples
2020-06-30,PG,27.48732687766315,0.10680047998805293,Consumer Staples
2020-09-30,PG,17.247726829539612,0.13848046001687708,Consumer Staples
2020-12-31,PG,16.316702084234038,0.10425441453971003,Consumer Staples
2021-03-31,PG,12.101839393274723,0.06202608548352455,Consumer Staples
2021-06-30,PG,21.38877822112046,0.17197062125070553,Consumer Staples
2021-09-30,PG,26.542424919340974,0.12782426995356744,Consumer Staples
2021-12-31,PG,11.386482589992914,0.1364514160395609,Consumer Staples
2022-03-31,PG,19.00595391814813,0.17759496261024427,Consumer Staples
2022-06-30,PG,28.887040342294167,0.11473604697291667,Consumer Staples
2022-09-30,PG,24.382905516378138,0.05540617211590995,Consumer Staples
2022-12-31,PG,19.850297210381243,0.1371804189937592,Consumer Staples
2023-03-31,PG,22.234661641584346,0.18358984435366515,Consumer Staples
2023-06-30,PG,27.293363525907715,0.13458074968182027,Consumer Staples
2023-09-30,PG,17.23315858123211,0.10662031057933542,Consumer Staples
2023-12-31,PG,23.890106812198976,0.08520227108513503,Consumer Staples
2024-03-31,PG,23.069788154043835,0.0781021346769164,Consumer Staples
2024-06-30,PG,11.257766375215796,0.06387834477225995,Consumer Staples
2024-09-30,PG,14.517362984561126,0.07170236639776194,Consumer Staples
2024-12-31,PG,12.922325117305693,0.056827387295393536,Consumer Staples
2025-03-31,PG,24.508282958875398,0.1717280554377356,Consumer Staples
2025-06-30,PG,11.376434581361547,0.17686293073396392,Consumer Staples
2020-03-31,HD,24.008452572377273,0.0895787698255699,Consumer Discretionary
2020-06-30,HD,17.324580329413234,0.05895957523751901,Consumer Discretionary
2020-09-30,HD,21.242360097903,0.058111643442335596,Consumer Discretionary
2020-12-31,HD,12.884478640749755,0.05074257825404741,Consumer Discretionary
2021-03-31,HD,17.581753142720906,0.0889331988674556,Consumer Discretionary
2021-06-30,HD,23.92765839724516,0.06849675890036946,Consumer Discretionary
2021-09-30,HD,11.69864439363777,0.181957906690647,Consumer Discretionary
2021-12-31,HD,19.608439496222765,0.19319256297932935,Consumer Discretionary
2022-03-31,HD,11.71057299490281,0.17143443639533684,Consumer Discretionary
2022-06-30,HD,25.39625078208238,0.15494528174631175,Consumer Discretionary
2022-09-30,HD,10.002291755594271,0.19212571999782546,Consumer Discretionary
2022-12-31,HD,10.039783906350108,0.06658994999962412,Consumer Discretionary
2023-03-31,HD,23.025385151546413,0.17947488658200905,Consumer Discretionary
2023-06-30,HD,11.3972686871632,0.05872186556142642,Consumer Discretionary
2023-09-30,HD,21.086076208008027,0.16706867316730684,Consumer Discretionary
2023-12-31,HD,12.405067109351295,0.07058098260061951,Consumer Discretionary
2024-03-31,HD,15.112738990429913,0.050528851540381406,Consumer Discretionary
2024-06-30,HD,10.457609592557562,0.16109682254565605,Consumer Discretionary
2024-09-30,HD,25.461916190323635,0.14040577260639228,Consumer Discretionary
2024-12-31,HD,18.798779925849843,0.09367807835702965,Consumer Discretionary
2025-03-31,HD,12.781276212847716,0.11981611227628591,Consumer Discretionary
2025-06-30,HD,22.5982736563192,0.14488872434768407,Consumer Discretionary
2020-03-31,MA,27.767167937011916,0.16915226737539052,Financials
2020-06-30,MA,19.34627668232357,0.054117392103320325,Financials
2020-09-30,MA,19.712286380088567,0.06002258158504509,Financials
2020-12-31,MA,15.060587181182537,0.16876000610825836,Financials
2021-03-31,MA,12.856685919467418,0.05107573846393715,Financials
2021-06-30,MA,29.769775458462913,0.1287018038767112,Financials
2021-09-30,MA,25.965698183320832,0.14362859607759026,Financials
2021-12-31,MA,16.71551155221605,0.08525238918983985,Financials
2022-03-31,MA,17.8505930266545,0.13391274231858824,Financials
2022-06-30,MA,23.739088684340693,0.1748448090888544,Financials
2022-09-30,MA,12.75127674282479,0.13146949350196102,Financials
2022-12-31,MA,18.839324503295945,0.10671837929361211,Financials
2023-03-31,MA,27.99774007184386,0.14977657660735744,Financials
2023-06-30,MA,19.71503983784193,0.09575676294436739,Financials
2023-09-30,MA,20.265687028258945,0.16108153426628083,Financials
2023-12-31,MA,29.73453957395882,0.0651013559518188,Financials
2024-03-31,MA,24.784160170152063,0.13066999971243143,Financials
2024-06-30,MA,22.549404510348168,0.11999978526613315,Financials
2024-09-30,MA,13.385160133175917,0.15025839103524294,Financials
2024-12-31,MA,28.344716196724164,0.18656137828205022,Financials
2025-03-31,MA,27.95365543954929,0.0500083501207635,Financials
2025-06-30,MA,11.663597355835314,0.19559720737476,Financials
2020-03-31,PFE,14.26444992046436,0.0826593471436971,Healthcare
2020-06-30,PFE,25.91653837369196,0.1067339347290221,Healthcare
2020-09-30,PFE,16.930341926347026,0.14513233344777493,Healthcare
2020-12-31,PFE,27.986547796521137,0.1388098041342038,Healthcare
2021-03-31,PFE,22.58365559804127,0.1442832936082774,Healthcare
2021-06-30,PFE,15.017478841923333,0.10663824138091814,Healthcare
2021-09-30,PFE,27.054339419405842,0.08449992402586745,Healthcare
2021-12-31,PFE,11.714710376230492,0.18691007384314928,Healthcare
2022-03-31,PFE,25.407643967844216,0.06683083805205325,Healthcare
2022-06-30,PFE,11.21817631609506,0.19848340460525415,Healthcare
2022-09-30,PFE,26.79440977478481,0.16695682803450573,Healthcare
2022-12-31,PFE,18.384541281966584,0.1597111925478995,Healthcare
2023-03-31,PFE,27.85113586959046,0.1971182153456542,Healthcare
2023-06-30,PFE,27.927058103462258,0.1517213209133401,Healthcare
2023-09-30,PFE,27.258923149218028,0.06422090157533214,Healthcare
2023-12-31,PFE,23.713859699746695,0.18152962380814164,Healthcare
2024-03-31,PFE,14.630932377499288,0.0704032343239441,Healthcare
2024-06-30,PFE,11.126987111813966,0.10940195548758308,Healthcare
2024-09-30,PFE,12.980708126427228,0.08069752616297493,Healthcare
2024-12-31,PFE,15.66086592663993,0.14552051349201198,Healthcare
2025-03-31,PFE,29.695297036460943,0.14096339191274615,Healthcare
2025-06-30,PFE,14.787361322917034,0.11222880997123505,Healthcare
2020-03-31,ABBV,16.20204837182659,0.08033701951459953,Healthcare
2020-06-30,ABBV,16.842741772712944,0.05974679076602887,Healthcare
2020-09-30,ABBV,21.733372376340625,0.1638924479661929,Healthcare
2020-12-31,ABBV,19.529372851758517,0.14928511571837627,Healthcare
2021-03-31,ABBV,27.55446783526089,0.11275557039331727,Healthcare
2021-06-30,ABBV,16.631436496727964,0.14597509354169091,Healthcare
2021-09-30,ABBV,18.207021651522304,0.17111637872919283,Healthcare
2021-12-31,ABBV,14.716118221800993,0.05575339122679793,Healthcare
2022-03-31,ABBV,15.670559366943763,0.14305294408644006,Healthcare
2022-06-30,ABBV,20.79418342805308,0.16480820680907626,Healthcare
2022-09-30,ABBV,23.346134164919818,0.1726886330400878,Healthcare
2022-12-31,ABBV,16.606153933750374,0.1192255219905251,Healthcare
2023-03-31,ABBV,25.91299772696444,0.07527717237982018,Healthcare
2023-06-30,ABBV,14.341830461432043,0.1958552163030287,Healthcare
2023-09-30,ABBV,21.22561191037627,0.07408434028554456,Healthcare
2023-12-31,ABBV,27.94119783761331,0.16953692661551395,Healthcare
2024-03-31,ABBV,15.411522763010439,0.17073378560519395,Healthcare
2024-06-30,ABBV,16.394027916130778,0.06186463333125715,Healthcare
2024-09-30,ABBV,16.347385628016013,0.06333382550504373,Healthcare
2024-12-31,ABBV,20.65139881545113,0.17860033522917612,Healthcare
2025-03-31,ABBV,23.40888472811539,0.08060426756844084,Healthcare
2025-06-30,ABBV,26.724482799446005,0.17921818575106752,Healthcare
2020-03-31,AVGO,10.357190936834684,0.07254640046378213,Technology
2020-06-30,AVGO,25.58964678460854,0.14688198218472032,Technology
2020-09-30,AVGO,27.81175239115392,0.14017773576594722,Technology
2020-12-31,AVGO,27.749885854776277,0.06738721364759596,Technology
2021-03-31,AVGO,28.67466619295985,0.07815723908391606,Technology
2021-06-30,AVGO,18.5651098749833,0.10413016747177967,Technology
2021-09-30,AVGO,11.636670223017124,0.07003246314160755,Technology
2021-12-31,AVGO,15.7680566930469,0.19810136493476066,Technology
2022-03-31,AVGO,10.305918591456853,0.10885353626026316,Technology
2022-06-30,AVGO,20.089320239457052,0.15705804028861925,Technology
2022-09-30,AVGO,15.913266935607332,0.08004105597007219,Technology
2022-12-31,AVGO,19.961126252027427,0.10694020658065145,Technology
2023-03-31,AVGO,13.451887821524869,0.18274033351224245,Technology
2023-06-30,AVGO,22.821143793737036,0.05787208090691888,Technology
2023-09-30,AVGO,17.74614621706139,0.052038207084074556,Technology
2023-12-31,AVGO,16.469670287778836,0.12964056341130265,Technology
2024-03-31,AVGO,24.425760232887605,0.14237688797051246,Technology
2024-06-30,AVGO,21.676832493661813,0.05298715949569377,Technology
2024-09-30,AVGO,26.20369981204237,0.09027459682597286,Technology
2024-12-31,AVGO,23.57684521918514,0.14632162505754118,Technology
2025-03-31,AVGO,23.667515712246825,0.1789409443170365,Technology
2025-06-30,AVGO,10.804103759473357,0.14075464182643727,Technology
2020-03-31,KO,10.041172795694013,0.11628714988568818,Consumer Staples
2020-06-30,KO,18.032188653151202,0.19643949706840264,Consumer Staples
2020-09-30,KO,16.862774846992036,0.13847902980116583,Consumer Staples
2020-12-31,KO,18.47866618494521,0.13391185874815142,Consumer Staples
2021-03-31,KO,19.854341984710818,0.12890245975205505,Consumer Staples
2021-06-30,KO,27.60343947277324,0.1439486252962728,Consumer Staples
2021-09-30,KO,10.720116186710559,0.19644890021677852,Consumer Staples
2021-12-31,KO,29.24131857847045,0.07451327530415158,Consumer Staples
2022-03-31,KO,28.73108898652545,0.19112925270790088,Consumer Staples
2022-06-30,KO,26.48066136046258,0.16350000222503702,Consumer Staples
2022-09-30,KO,13.555979434348085,0.10168415296656096,Consumer Staples
2022-12-31,KO,22.067885771849678,0.15994760121572107,Consumer Staples
2023-03-31,KO,26.42873306599891,0.15743814141402523,Consumer Staples
2023-06-30,KO,29.027760631408174,0.12671277480441967,Consumer Staples
2023-09-30,KO,18.37653810695196,0.1693292298782283,Consumer Staples
